Loch Katrine				
Perthshire				
Loch Katrine				
Loch Katrine				
Stirling				
Loch Katrine				
Lady of the Lake				
Trossachs region				
Scotland				
Sir Walter Scott				
Glasgow				
Loch Katrine				
