Mary's Loch				
Dryhope Tower				
Selkirkshire				
Mary's Loch				
Dryhope Tower				
Dryhope Tower				
Mary's Loch				
Sir Walter Scott				
Mary's Loch				
Marmion				
Saint Mary's				
Moffat				
Leighton, J.M				
Scotland				
Glasgow				
Mary's Loch				
