Christie				
White Lady				
Theatre Royal				
Drury Lane				
Christie				
White Lady				
Christie				
Clinthill				
Theatre Royal				
Drury Lane				
Christie				
Clinthill				
White Lady				
La Dame Blanche				
Paris				
Drury Lane				
Christie				
Clinthill				
