Popping Stone				
Gilsland				
Popping Stone				
Gilsland				
Popping Stone				
Gilsland				
Cumbria				
Sir Walter Scott				
Lockhart, C.S.M				
Sir Walter Scott				
Bart				
London				
Gilsland				
