Loch Lubnaig				
Perthshire				
Loch Lubnaig				
Loch Lubnaig				
Stirling				
Loch Lubnaig				
Lady of the Lake				
Teith				
Crieff				
Leighton, J.M				
Scotland				
Glasgow				
Loch Lubnaig				
