Dryburgh Abbey				
Roxburghshire				
Sir Walter Scott				
Dryburgh Abbey				
Sir Walter Scott				
Dryburgh Abbey				
Sir Walter Scott				
Dryburgh Abbey				
Scotland				
Sir Walter Scott				
Glasgow				
Dryburgh Abbey				
